﻿episode_id,person_id,person_name,episode_count,age,category,char_count,episode_text,episode_type,fact_check_result,group_name,is_group_member,person_type,quality_score,slot,source,tier,week,work_title,generation_timestamp,fame_tier,wikipedia_ja,textbook,award_level,notoriety,fame_score,composite_score,fame_score_updated_at,episode_fame_tier,episode_fame_score,episode_fame_score_updated_at,人生の節目タグ,記憶性スコア,共感性スコア,意外性スコア,生成品質スコア,教育的価値,ストーリー品質,事実密度,category_original,episode_importance_score,is_highlight,highlight_rank,highlight_selection_method,事実密度_float,priority_score,impressiveness_score,年代,episode_fame_score_original,教育的価値_original,ストーリー品質_original,事実密度_original,episode_id_original,surprise_score,name_raw,title,affiliation,display_name_original,generated_at,last_modified
,P976F98D,ジェフリー・カッツェンバーグ,,60,ビジネス,349,あなたと同じ60歳のとき、ジェフリー・カッツェンバーグは、ドリームワークス・アニメーションのCEOとして、アニメーション業界に革命をもたらしていました。2011年、彼は『カンフー・パンダ2』や『長靴をはいた猫』などのヒット作を世に送り出し、ディズニー時代から培った経験知を体系化していました。特に注目すべきは、3D技術への積極的な投資と、アニメーション制作における新しいビジネスモデルの確立です。ディズニーでの『ライオン・キング』『美女と野獣』の成功から20年を経て、彼は独立スタジオの経営者として、クリエイティブと経営の両立という経験を若手プロデューサーたちに伝承する立場にありました。この時期は、彼のキャリアにおける集大成の時期であり、エンターテインメント産業への貢献が高く評価されていました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 21:54:51,,,,,,7.0,87.14285714285714,,,7.0,,円熟期の新境地,9.0,8.0,8.5,9.0,8.5,9.0,9.0,ビジネス,,,,,,,,60歳以上,,,,,,,,,,,,
,PCCAF613,ジェフ・ベック,,65,音楽,327,あなたと同じ65歳のとき、ジェフ・ベックは2009年にロックの殿堂入りを果たし、長年のキャリアが公式に評価されました。この時期、彼は若手ギタリストへの影響力を自覚しながら、グラミー賞を複数回受賞するなど創造性の衰えを見せませんでした。特筆すべきは、デジタル技術を積極的に取り入れながらも、指だけで多彩な音色を生み出す独自の奏法を磨き続けたことです。ジャンルの垣根を越えたコラボレーションにも意欲的で、ジャズ、ロック、エレクトロニカを融合させた実験的な作品を発表。半世紀以上のキャリアで培った技術と感性を統合し、「ギターは歌う楽器」という信念を体現し続けました。円熟期においても革新を追求する姿勢は、多くの音楽家に創造性の持続可能性を示す教訓となりました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 21:55:00,,,,,,7.0,87.14285714285714,,,7.0,,円熟期の新境地,9.0,8.0,8.5,9.0,8.5,9.0,9.0,音楽,,,,,,,,60歳以上,,,,,,,,,,,,
,P6A20761,ジェンスン・ファン,,62,ビジネス,282,あなたと同じ62歳のとき、ジェンスン・ファンは、NVIDIAを世界時価総額トップクラスの企業へと導いていました。2025年、AI革命の中心人物として、30年以上にわたる半導体ビジネスの経験知を体系化し、次世代リーダーの育成に注力しています。彼は「失敗から学ぶ文化」を重視し、社内では「謙虚さと忍耐力」の重要性を説き続けました。トレードマークの黒い革ジャケット姿で登壇する基調講演では、技術的詳細だけでなく、長期的ビジョンの重要性を語り、多くの起業家に影響を与えています。台湾出身の移民として成功を収めた彼の経験は、グローバル人材育成の教材としても活用されています。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 21:55:08,,,,,,7.0,82.14285714285714,,,7.0,,円熟期の新境地,8.5,7.5,8.0,8.5,8.0,8.5,8.5,ビジネス,,,,,,,,60歳以上,,,,,,,,,,,,
,PB0D0E86,ジャイール・ボルソナロ,,64,政治・社会,277,あなたと同じ64歳のとき、ジャイール・ボルソナロは2019年にブラジル大統領として就任1年目を迎えていました。軍人出身で下院議員を27年間務めた経験を活かし、アマゾン開発政策や経済自由化を推進しました。この時期、彼は長年の政治キャリアで培った保守的な価値観を政策に反映させ、治安強化や年金改革などに取り組みました。SNSを積極的に活用して国民と直接対話する手法は、従来の政治手法とは異なる新しいスタイルとして注目を集めました。賛否両論はありましたが、30年近い議員経験の集大成として、国家運営という最高責任を担う立場で自らの政治理念を実践した時期でした。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 21:55:16,,,,,,7.0,82.14285714285714,,,7.0,,円熟期の新境地,8.5,7.5,8.0,8.5,8.0,8.5,8.5,政治・社会,,,,,,,,60歳以上,,,,,,,,,,,,
,PC276A8D,ジャック・シラク,,63,政治・社会,292,あなたと同じ63歳のとき、ジャック・シラクは1995年、フランス第五共和政第5代大統領に就任しました。パリ市長として18年の実績を積み、首相も2度経験した彼は、この年齢でようやく最高権力の座に到達しました。就任直後、彼は前任者とは異なる決断を下します。それは核実験の再開でした。国際社会からの批判を受けながらも、フランスの安全保障政策を貫く姿勢を示しました。同時に、パリ市長時代に培った文化・芸術への深い造詣を活かし、後に「ケ・ブランリ美術館」構想を推進するなど、非西洋文化への敬意を政策に反映させていきました。長年の政治経験を統合し、独自の外交路線を確立し始めた転換点となりました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 21:55:25,,,,,,7.0,82.14285714285714,,,7.0,,円熟期の新境地,8.5,7.5,8.0,8.5,8.0,8.5,8.5,政治・社会,,,,,,,,60歳以上,,,,,,,,,,,,
,P67971B0,ジャネット・イエレン,,65,ビジネス,303,あなたと同じ65歳のとき、ジャネット・イエレンは、サンフランシスコ連邦準備銀行総裁として金融政策の最前線に立っていました。2011年、リーマンショック後の経済回復という困難な局面で、彼女は長年の学術研究と実務経験を統合し、雇用を重視した金融政策を推進しました。特に、失業率の改善を金融政策の中心に据える姿勢は、労働市場研究の第一人者としての知見を体系化したものでした。この時期、彼女は若手エコノミストの育成にも注力し、理論と実践を架橋する指導者として評価を高めていました。翌年にはFRB副議長に就任することとなり、65歳は彼女のキャリアにおいて、経験知を最高レベルの政策決定に昇華させる転換点となりました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 21:55:33,,,,,,7.0,87.14285714285714,,,7.0,,円熟期の新境地,9.0,8.0,8.5,9.0,8.5,9.0,9.0,ビジネス,,,,,,,,60歳以上,,,,,,,,,,,,
,PB108884,ジョゼフ・ニーダム,,60,科学・技術,279,あなたと同じ60歳のとき、ジョゼフ・ニーダムは『中国の科学と文明』第4巻の執筆に没頭していました。1960年、ケンブリッジ大学で教鞭をとりながら、中国科学技術史という新しい学問分野の確立に尽力していた彼は、20年近くかけて蓄積してきた膨大な資料を体系化する作業に追われていました。生化学者としての科学的思考と、中国古典への深い造詣を融合させ、火薬、羅針盤、印刷術など中国の技術革新が世界に与えた影響を実証的に解明していきました。この時期、彼は東洋と西洋の知の架け橋となることの重要性を改めて認識し、残りの人生を中国科学史研究に捧げる決意を新たにしていました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 21:55:41,,,,,,7.0,82.14285714285714,,,7.0,,円熟期の新境地,8.5,7.5,8.0,8.5,8.0,8.5,8.5,科学・技術,,,,,,,,60歳以上,,,,,,,,,,,,
,PB235A5C,ジョゼ・サラマーゴ,,62,文学,301,あなたと同じ62歳のとき、ジョゼ・サラマーゴは長年のジャーナリストとしての経験を活かし、『修道院回想録』で国際的な評価を確立していました。1984年、ポルトガル共産党員として政治的な信念を貫きながら、18世紀のマフラ修道院建設を題材に、権力と民衆の関係を独自の文体で描きました。句読点の革新的な使用法と、歴史への鋭い洞察により、この作品はポルトガル文学の新たな地平を開きました。遅咲きの作家として、それまでの人生経験すべてを文学に昇華させ、後のノーベル文学賞受賞へとつながる円熟期の傑作を生み出したのです。この時期、彼は経験知を体系化し、社会批評と文学的革新を融合させる独自のスタイルを完成させました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 21:55:50,,,,,,7.0,87.14285714285714,,,7.0,,円熟期の新境地,9.0,8.0,8.5,9.0,8.5,9.0,9.0,文学,,,,,,,,60歳以上,,,,,,,,,,,,
,P417473C,ジョン・ケージ,,60,音楽,291,あなたと同じ60歳のとき、ジョン・ケージは1972年、自身の音楽哲学を体系的に伝える活動に力を注いでいました。この年、彼はニューヨークで開催された大規模な回顧展において、偶然性の音楽や沈黙の概念について講演を行い、若い世代の作曲家たちに大きな影響を与えました。また、禅思想と西洋音楽の融合という独自の芸術観を、著作や対話を通じて積極的に発信。さらに、環境音を音楽として捉える姿勢は、後の音響生態学の発展にも寄与しました。この時期のケージは、前衛音楽の開拓者としての経験を次世代に継承しながら、なお実験的な作品創作を続け、芸術における「聴く」という行為の意味を問い直し続けていました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 21:55:59,,,,,,7.0,82.14285714285714,,,7.0,,円熟期の新境地,8.5,7.5,8.0,8.5,8.0,8.5,8.5,音楽,,,,,,,,60歳以上,,,,,,,,,,,,
,P80AA58D,ジョン・テンプルトン,,60,ビジネス,299,あなたと同じ60歳のとき、ジョン・テンプルトンは投資家としての成功を土台に、人類の精神的発展への貢献を本格化させていました。1972年、彼は自身の投資会社テンプルトン・グロース・ファンドを世界的な成功に導いた経験から、「最大の悲観の中に最大の機会がある」という投資哲学を確立していました。この時期、彼は単なる資産運用を超えて、科学と宗教の統合による人類の進歩を支援する構想を練り始めます。バハマに移住し、グローバルな視点から投資と慈善活動を展開。蓄積した富を社会還元する準備を進め、後に設立するテンプルトン賞の基盤となる「謙虚さと感謝の精神」を投資哲学と人生哲学の両面で体系化していった時期でした。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 21:56:08,,,,,,7.0,82.14285714285714,,,7.0,,円熟期の新境地,8.5,7.5,8.0,8.5,8.0,8.5,8.5,ビジネス,,,,,,,,60歳以上,,,,,,,,,,,,
,P1556C12,ジョン・ボルトン,,63,政治・社会,286,あなたと同じ63歳のとき、ジョン・ボルトンは国連大使を退任した後、アメリカン・エンタープライズ研究所の上級研究員として、長年の外交経験を理論化する作業に取り組んでいました。2011年、彼は共和党の外交政策顧問として、イランの核開発問題や中東情勢について積極的に発言し、メディアへの寄稿や講演を通じて自身の強硬な外交理念を体系的に発信しました。国連やブッシュ政権での実務経験を踏まえ、若手政治家や研究者の育成にも力を注ぎ、保守派外交政策の理論的支柱としての役割を確立していきました。この時期は、実務から一歩離れて自らの経験知を次世代に継承する、円熟期ならではの活動期でした。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 21:56:16,,,,,,7.0,82.14285714285714,,,7.0,,円熟期の新境地,8.5,7.5,8.0,8.5,8.0,8.5,8.5,政治・社会,,,,,,,,60歳以上,,,,,,,,,,,,
