﻿episode_id,person_id,person_name,episode_count,age,category,char_count,episode_text,episode_type,fact_check_result,group_name,is_group_member,person_type,quality_score,slot,source,tier,week,work_title,generation_timestamp,fame_tier,wikipedia_ja,textbook,award_level,notoriety,fame_score,composite_score,fame_score_updated_at,episode_fame_tier,episode_fame_score,episode_fame_score_updated_at,人生の節目タグ,記憶性スコア,共感性スコア,意外性スコア,生成品質スコア,教育的価値,ストーリー品質,事実密度,category_original,episode_importance_score,is_highlight,highlight_rank,highlight_selection_method,事実密度_float,priority_score,impressiveness_score,年代,episode_fame_score_original,教育的価値_original,ストーリー品質_original,事実密度_original,episode_id_original,surprise_score,name_raw,title,affiliation,display_name_original,generated_at,last_modified
,P6207259,アパパネ,,4,競走馬,298,あなたと同じ4歳のとき、アパパネは繁殖牝馬として新たな挑戦を続けていました。3歳時に牝馬三冠を達成し、競走馬としての輝かしいキャリアを終えた後、母として次世代を育む道を歩んでいたのです。現役時代に培った強靭な精神力と身体能力は、優れた血統を受け継ぐ仔馬たちへと確実に伝えられていきました。競走馬から繁殖牝馬への転身は、まさに人生の新章の始まり。レースで見せた圧倒的な末脚は、今度は次世代のサラブレッドたちの中に息づいていきます。第一線を退いても、その価値と使命は変わることなく、むしろ新たな形で競馬界に貢献し続ける姿は、どんな環境でも自分の役割を見出し、挑戦し続けることの大切さを教えてくれます。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:36:37,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P87D5664,メイショウドトウ,,4,競走馬,275,あなたと同じ4歳のとき、メイショウドトウは競走馬として円熟の境地に達していました。3歳までに積み重ねた経験を活かし、この年の有馬記念では、テイエムオペラオーという当時無敵を誇った最強馬に果敢に挑みました。結果は2着でしたが、その堂々とした走りは多くの競馬ファンの心を打ちました。名馬との真剣勝負を通じて、メイショウドトウは「勝敗だけがすべてではない。全力で挑戦する姿勢こそが尊い」という競走馬としての矜持を体現したのです。この年、天皇賞（春）でも好走し、長距離路線で安定した強さを発揮。ベテランとしての底力と、若い馬にも負けない闘志を見せ続けました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:36:46,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,PEDE8C88,スティルインラブ,,3,競走馬,269,あなたと同じ3歳のとき、スティルインラブは1995年の春、クラシック戦線で輝きを放っていました。桜花賞では2着に敗れたものの、オークスでは見事に優勝。牝馬クラシック二冠を目指す挑戦は叶いませんでしたが、その後も秋華賞で2着に入るなど、トップレベルで戦い続けました。この年は牝馬三冠が創設された記念すべき年。スティルインラブは新しい歴史の1ページを刻む挑戦者として、持てる力を存分に発揮しました。若き競走馬として迎えた最も重要な年に、勝利と敗北の両方を経験しながら成長していく姿は、諦めずに挑戦し続けることの大切さを私たちに教えてくれます。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:36:54,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P5209DC2,クロノジェネシス,,4,競走馬,293,あなたと同じ4歳のとき、クロノジェネシスは競走馬としての円熟期を迎えていました。2020年、宝塚記念では牡馬の強豪たちを相手に堂々とした走りを見せ、秋には菊花賞馬アリストテレスらと激しく競り合いました。そして迎えた有馬記念では、デビューから積み重ねてきた経験と成長の全てを注ぎ込み、見事に優勝。牝馬として2019年に続く2度目のグランプリ制覇という偉業を成し遂げました。この勝利は、若い頃からコツコツと力をつけ、諦めずに挑戦し続けることの大切さを教えてくれます。ベテランとなっても常に全力で走り続ける姿は、年齢を重ねることが衰えではなく、むしろ深みと強さを増すことだと示してくれました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:37:02,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P72594F1,コントレイル,,4,競走馬,267,あなたと同じ4歳のとき、コントレイルは種牡馬としての新たな人生を歩み始めていました。無敗の三冠馬として競走馬生活を終えた翌年、北海道の社台スタリオンステーションで、自らが培ってきた強さと気品を次世代へ受け継ぐ使命に取り組んでいました。現役時代に見せた冷静な判断力と勝負強さは、今度は父として子どもたちに託されます。かつて大舞台で力を発揮した経験が、これから生まれてくる産駒たちへの最高の贈り物となるのです。競走馬としての栄光から繁殖馬としての責任へ――その静かな転身は、どんな立場でも全力を尽くすことの大切さを私たちに教えてくれます。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:37:11,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,PBDB9C36,エフフォーリア,,5,競走馬,293,あなたと同じ5歳のとき、エフフォーリアは競走馬としての円熟期を迎え、天皇賞・春での激走を見せていました。これまで積み重ねてきた経験と、若い頃からの類まれな才能が融合し、長距離レースでその真価を発揮しました。ダービー馬として培った底力は衰えることなく、むしろ年齢を重ねることで深みを増していったのです。レース後、多くの競馬ファンは彼の走りに「成熟した強さ」を感じ取りました。若駒たちとの世代交代が進む中でも、ベテランとして堂々とした走りを披露し、競走馬としての誇りと情熱を体現し続けました。その姿は、年齢に関係なく挑戦し続けることの大切さを私たちに教えてくれる、まさに生きた教科書でした。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:37:21,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P6FACC40,イクイノックス,,5,競走馬,270,あなたと同じ5歳のとき、イクイノックスは競走馬として円熟の境地に達していました。2024年、前年まで国内外で圧倒的な強さを見せた彼は、種牡馬入りを控えた最終年を迎えます。天皇賞・春では後続を突き放す圧勝劇を演じ、長距離でも頂点に立ちました。この勝利は、短距離から長距離まで対応できる万能性と、経験を重ねて磨かれた競走センスの結晶でした。レース後、陣営は「次世代に強い血を伝えることが使命」と語りました。競走馬としての集大成の年に、イクイノックスは培ってきた力のすべてを競馬場で示し、やがて種牡馬として新たな挑戦へと歩みを進めていったのです。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:37:30,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P861B4E6,タイトルホルダー,,4,競走馬,282,あなたと同じ4歳のとき、タイトルホルダーは競走馬として円熟の境地に立っていました。3歳時に菊花賞と天皇賞（春）を制し、長距離王としての地位を確立した後、4歳では更なる高みを目指して挑戦を続けました。春の天皇賞連覇、宝塚記念での頂点争い、そして秋には凱旋門賞という世界の舞台へ。たとえ思い通りの結果が得られなくても、持てる力を出し切って走り続ける姿は、多くの競馬ファンに感動を与えました。ベテランとなっても新たな目標に向かって挑戦し続ける姿勢は、年齢に関係なく成長できることを教えてくれます。経験を積み重ねた上での挑戦こそが、真の勇気であることを体現した一年でした。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:37:38,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,PD727A1F,ソダシ,,4,競走馬,294,あなたと同じ4歳のとき、ソダシは競走馬としての集大成に挑んでいました。白毛の牝馬として数々の偉業を成し遂げてきた彼女は、この年、後輩たちに勇気を与える存在となっていました。春のレースでは、若い世代の馬たちと互角に渡り合い、経験に裏打ちされた落ち着いた走りを見せました。調教師やスタッフは、彼女の成熟した精神力と、どんな状況でも諦めない姿勢に感銘を受けていました。白毛という個性を持ちながら、クラシック競走を制した実績は、多くの競馬ファンに「違いは個性であり、可能性である」というメッセージを伝え続けていました。ソダシの挑戦は、年齢を重ねても輝き続けることの大切さを教えてくれる物語でした。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:37:47,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,PA2340A2,デアリングタクト,,3,競走馬,304,あなたと同じ3歳のとき、デアリングタクトは競走馬として最も輝かしい年を迎えていました。2020年、無敗のまま桜花賞、オークス、秋華賞の牝馬三冠を制覇し、さらに日本ダービーにも優勝。牝馬として64年ぶりの快挙を成し遂げました。どのレースでも冷静さを失わず、最後の直線で力強く伸びる走りは、まさに円熟した判断力の表れでした。調教師やジョッキーの期待に応え、プレッシャーの中でも持てる力を最大限に発揮する姿は、若くして完成された競走馬の理想形といえるでしょう。彼女の走りは、才能だけでなく日々の努力と信頼関係が生み出した結果であり、次世代の競走馬たちへ「準備と冷静さこそが勝利への道」というメッセージを残しました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:37:56,,,,,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P682F999,ラヴズオンリーユー,,5,競走馬,278,あなたと同じ5歳のとき、ラヴズオンリーユーは競走馬として円熟の境地にありました。4歳時にエリザベス女王杯を制し、その後も古馬として研鑽を積んだこの牝馬は、長いキャリアの中で培った経験と落ち着きを武器に、レースに臨み続けました。若い頃の勢いだけでなく、レースの駆け引きや展開の読みといった知恵を身につけ、ベテランならではの走りを見せていました。競走馬としての晩年を迎えながらも、トレーニングに真摯に取り組む姿は、年齢を重ねても挑戦し続けることの大切さを教えてくれます。彼女の粘り強さは、後輩の競走馬たちにとって、長く第一線で活躍するための手本となったのです。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:38:04,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P6D3D10F,ハイセイコー,,5,競走馬,311,あなたと同じ5歳のとき、ハイセイコーは競走馬としての現役を退き、種牡馬として新たな人生を歩み始めていました。かつて日本中を熱狂させた「国民的アイドルホース」は、今度は次世代へ自分の血を受け継ぐという大切な使命に挑戦していたのです。現役時代に培った強靭な精神力と、多くのファンに愛された経験は、種牡馬としての落ち着きと風格となって表れていました。競馬場で全力疾走する日々から、静かに後進を育てる立場へ。その姿は、人生には様々なステージがあり、それぞれに異なる役割と価値があることを私たちに教えてくれます。華やかな舞台を去っても、新しい形で貢献し続けたハイセイコーの生き方は、どんな立場でも自分らしく輝けることを示しています。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:38:13,,,,,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P4A72036,マルゼンスキー,,4,競走馬,283,あなたと同じ4歳のとき、マルゼンスキーは種牡馬として充実した日々を送っていました。現役時代に無敗のまま引退した伝説の名馬は、この年、自身の血を受け継ぐ産駒たちが次々と競馬場でデビューを果たし始めていました。かつて自分が走った同じターフで、子どもたちが力強く駆ける姿を見守りながら、マルゼンスキーは静かに次世代へとバトンを渡していたのです。現役時代に培った圧倒的なスピードと勝負強さは、確実に子孫へと受け継がれていきました。競走馬としての栄光から種牡馬としての新たな使命へ。その姿は、人生の次の段階で新しい役割を見出し、経験を次世代に伝えることの尊さを教えてくれます。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:38:22,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,PE06B00C,シンザン,,5,競走馬,267,あなたと同じ5歳のとき、シンザンは競走馬として最後の年を迎えていました。1968年、有馬記念で引退レースに臨んだシンザンは、若い世代の強豪たちに囲まれながらも、堂々とした走りを見せました。結果は3着でしたが、ファンたちは惜しみない拍手を送りました。現役時代に築いた19戦15勝という輝かしい記録を胸に、シンザンは種牡馬としての新たな人生へと歩み始めます。レースで培った強靭な精神と優れた資質を、次の世代へ受け継ぐという大切な使命が待っていたのです。競走馬としての全盛期を過ぎても、新しい挑戦に向かう姿は、多くの人々に勇気を与えました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:38:29,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P3E02C52,メジロラモーヌ,,3,競走馬,278,あなたと同じ3歳のとき、メジロラモーヌは競走馬として最も輝かしい季節を迎えていました。1989年、クラシック路線に挑戦し、皐月賞では2着に入る好走を見せました。その後、日本ダービーでは惜しくも5着となりましたが、秋には菊花賞で3着に食い込み、長距離適性を発揮しました。名門メジロ牧場で育まれた血統と、日々の鍛錬が結実したこの時期は、若き競走馬として持てる力を最大限に発揮した挑戦の年でした。クラシック三冠レースすべてに出走し、一戦一戦を全力で走り抜いた姿は、才能を開花させるには日々の努力と、大舞台で臆することなく挑む勇気が必要であることを教えてくれます。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:38:38,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P5169841,ニッポーテイオー,,5,競走馬,259,あなたと同じ5歳のとき、ニッポーテイオーは種牡馬として北海道で充実した日々を送っていました。現役時代に天皇賞（春）や菊花賞で活躍した経験を持つこの名馬は、自らの優れた資質を次世代に伝える使命に取り組んでいました。広大な牧場で若い繁殖牝馬たちと向き合い、かつてレースで培った強靭な精神力と持久力の遺伝子を受け継がせていく姿は、まさに円熟した貢献者そのものでした。競走馬としての栄光を終えても、新たな役割で競馬界に貢献し続けるニッポーテイオーの姿は、人生のどの段階においても価値ある挑戦があることを私たちに教えてくれます。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:38:46,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,PF9F1128,ビワハヤヒデ,,4,競走馬,296,あなたと同じ4歳のとき、ビワハヤヒデは競走馬としての集大成の年を迎えていました。前年の無敗三冠達成という偉業を成し遂げた後、春の天皇賞では宿敵ライスシャワーに敗れるという挫折を経験します。しかし、秋には宝塚記念で圧倒的な強さを見せつけ、有終の美を飾りました。この年の戦いぶりは、頂点を極めた者が味わう苦味と、それでもなお輝き続ける姿勢を示すものでした。円熟した走りの中に、若い世代への「勝利だけがすべてではない、挑戦し続けることに意味がある」というメッセージが込められていたのです。競走馬としての完成形を見せながら、次の時代へとバトンを渡していく姿は、多くの競馬ファンの心に深く刻まれました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:38:55,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,PD1DF4AE,ナリタタイシン,,4,競走馬,273,あなたと同じ4歳のとき、ナリタタイシンは競走馬として円熟の域に達していました。3歳時に天皇賞（秋）を制し、その圧倒的な末脚で「稲妻」と称された彼は、4歳になっても第一線で活躍を続けました。1993年の有馬記念では、ビワハヤヒデやウイニングチケットといった強豪たちと激しく競り合い、3着に入線。最後まで諦めない走りで、多くのファンに感動を与えました。長い競走馬人生の中で培った経験と、衰えない闘志を見せたその姿は、年齢を重ねても挑戦し続けることの大切さを教えてくれます。彼の走りは、次世代の競走馬たちにも受け継がれる、不屈の精神の象徴となりました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:39:04,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P7CC03D2,ホクトベガ,,3,競走馬,271,あなたと同じ3歳のとき、ホクトベガは競走馬として最も輝かしい季節を駆け抜けていました。1993年、牝馬でありながら牡馬と互角以上に戦い、GIマイルチャンピオンシップでは圧倒的な強さで優勝。「この馬は特別だ」と多くの競馬ファンを魅了しました。特に印象的だったのは、スプリンターズステークスでの力強い走りです。小柄な体格ながら、持ち前のスピードと勝負根性で大きな牡馬たちを次々と抜き去る姿は、体格や性別の壁を超えた挑戦の象徴となりました。この年の活躍は、後の世代の牝馬たちに「限界は自分で決めるものではない」という大切なメッセージを残したのです。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:39:12,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P8C87DAC,エアグルーヴ,,3,競走馬,303,あなたと同じ3歳のとき、エアグルーヴは天皇賞（秋）で牡馬を相手に堂々の勝利を収めました。牝馬として10年ぶりとなる快挙でした。この年、オークスでは2着に敗れる悔しさも味わいましたが、その後札幌記念、天皇賞（秋）と重賞を連勝。特に天皇賞では、直線で力強く抜け出し、性別の壁を越えて頂点に立ちました。この勝利は、牝馬の可能性を証明するだけでなく、一度の敗北にくじけず挑戦を続ける姿勢の大切さを教えてくれます。エアグルーヴの走りは、後に続く多くの牝馬たちに「諦めなければ道は開ける」というメッセージを残しました。困難に直面しても、自分の力を信じて前進する勇気を持つことの重要性を、私たちに伝えてくれた一年でした。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:39:22,,,,,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P2AFDD4E,メジロドーベル,,5,競走馬,281,あなたと同じ5歳のとき、メジロドーベルは1993年、競走馬としての現役を退き、種牡馬として新たな人生を歩み始めていました。天皇賞（春）を制覇し、菊花賞でも2着に入るなど、ステイヤーとして輝かしい実績を残した彼は、今度は自らの血統を次世代に繋ぐ使命を担っていました。現役時代に培った粘り強さと底力は、産駒たちにも受け継がれていきます。競走馬としての栄光から繁殖馬への転身は、まさに晩年の新たな挑戦でした。かつて自分が走った競馬場で、今度は自分の子どもたちが活躍する姿を見守る立場となり、メジロドーベルは円熟した穏やかな日々の中で、競馬界への貢献を続けていたのです。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:39:30,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P9264CA5,カツラギエース,,3,競走馬,269,あなたと同じ3歳のとき、カツラギエースは競走馬として最も輝かしい季節を迎えていました。1965年、クラシック路線に挑んだカツラギエースは、その堅実な走りで多くのファンを魅了しました。春のクラシックレースでは、経験を積みながら着実に力をつけ、秋には重賞競走で上位争いを演じるまでに成長しました。3歳馬特有の伸び盛りの力強さと、調教師や騎手との信頼関係を築きながら、一戦一戦を全力で駆け抜けた姿は、若き競走馬の可能性と成長の大切さを教えてくれます。限られた競走馬人生の中で、この時期に培った経験は、後の競走生活における貴重な財産となりました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:39:39,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
